0.0	3.63e-12	0.0	0.0
-0.1	-2.807e-11	0.0	0.0
-0.2	-5.665e-11	0.0	0.0
-0.3	-6.653e-11	0.0	0.0
-0.4	-5.55e-11	0.0	0.0
-0.5	-6.633e-11	0.0	0.0
-0.6	-8.482e-11	0.0	0.0
-0.7	-8.221e-11	0.0	0.0
-0.8	-8.383e-11	0.0	0.0
-0.9	-9.243e-11	0.0	0.0
-1.0	-1.0332e-10	0.0	0.0
-1.1	-1.0802e-10	0.0	0.0
-1.2	-1.1375e-10	0.0	0.0
-1.3	-1.2973e-10	0.0	0.0
-1.4	-1.3742e-10	0.0	0.0
-1.5	-1.3386e-10	0.0	0.0
-1.6	-1.5866e-10	0.0	0.0
-1.7	-1.9507e-10	0.0	0.0
-1.8	-1.9506e-10	0.0	0.0
-1.9	-2.0198e-10	0.0	0.0
-2.0	-2.1966e-10	0.0	0.0
-2.1	-2.2739e-10	0.0	0.0
-2.2	-2.5151e-10	0.0	0.0
-2.3	-3.0459e-10	0.0	0.0
-2.4	-3.0008e-10	0.0	0.0
-2.5	-3.4953e-10	0.0	0.0
-2.6	-4.2558e-10	0.0	0.0
-2.7	-4.5574e-10	0.0	0.0
-2.8	-5.4179e-10	0.0	0.0
-2.9	-5.8172e-10	0.0	0.0
-3.0	-6.2536e-10	0.0	0.0
-3.1	-7.2405e-10	0.0	0.0
-3.2	-8.545e-10	0.0	0.0
-3.3	-8.7247e-10	0.0	0.0
-3.4	-1.0216e-09	0.0	0.0
-3.5	-1.1854e-09	0.0	0.0
-3.6	-1.3776e-09	0.0	0.0
-3.7	-1.52e-09	0.0	0.0
-3.8	-1.734e-09	0.0	0.0
-3.9	-1.9607e-09	0.0	0.0
-4.0	-2.2217e-09	0.0	0.0
-4.1	-2.4348e-09	0.0	0.0
-4.2	-2.7161e-09	0.0	0.0
-4.3	-3.034e-09	0.0	0.0
-4.4	-3.3544e-09	0.0	0.0
-4.5	-3.7135e-09	0.0	0.0
-4.6	-4.1025e-09	0.0	0.0
-4.7	-4.5305e-09	0.0	0.0
-4.8	-4.9165e-09	0.0	0.0
-4.9	-5.3861e-09	0.0	0.0
-5.0	-5.9252e-09	0.0	0.0
-5.1	-6.4366e-09	0.0	0.0
-5.2	-7.1086e-09	0.0	0.0
-5.3	-7.7703e-09	0.0	0.0
-5.4	-8.404e-09	0.0	0.0
-5.5	-9.2394e-09	0.0	0.0
-5.6	-9.9331e-09	0.0	0.0
-5.7	-1.08938e-08	0.0	0.0
-5.8	-1.18191e-08	0.0	0.0
-5.9	-1.29116e-08	0.0	0.0
-6.0	-1.40352e-08	0.0	0.0
-6.1	-1.51862e-08	0.0	0.0
-6.2	-1.63929e-08	0.0	0.0
-6.3	-1.77178e-08	0.0	0.0
-6.4	-1.91464e-08	0.0	0.0
-6.5	-2.07349e-08	0.0	0.0
-6.6	-2.24595e-08	0.0	0.0
-6.7	-2.42445e-08	0.0	0.0
-6.8	-2.6127e-08	0.0	0.0
-6.9	-2.8218e-08	0.0	0.0
-7.0	-3.0492e-08	0.0	0.0
0.0	-1.43e-12	0.0	0.0
-0.1	-2.086e-09	0.0	0.0
-0.2	-2.3773e-09	0.0	0.0
-0.3	-2.5034e-09	0.0	0.0
-0.4	-2.58e-09	0.0	0.0
-0.5	-2.6526e-09	0.0	0.0
-0.6	-2.7261e-09	0.0	0.0
-0.7	-2.7798e-09	0.0	0.0
-0.8	-2.8327e-09	0.0	0.0
-0.9	-2.9081e-09	0.0	0.0
-1.0	-2.9783e-09	0.0	0.0
-1.1	-3.0348e-09	0.0	0.0
-1.2	-3.1313e-09	0.0	0.0
-1.3	-3.1787e-09	0.0	0.0
-1.4	-3.2271e-09	0.0	0.0
-1.5	-3.3254e-09	0.0	0.0
-1.6	-3.4006e-09	0.0	0.0
-1.7	-3.4797e-09	0.0	0.0
-1.8	-3.4956e-09	0.0	0.0
-1.9	-3.6505e-09	0.0	0.0
-2.0	-3.6623e-09	0.0	0.0
-2.1	-3.7468e-09	0.0	0.0
-2.2	-3.8066e-09	0.0	0.0
-2.3	-3.9013e-09	0.0	0.0
-2.4	-4.0247e-09	0.0	0.0
-2.5	-4.187e-09	0.0	0.0
-2.6	-4.4027e-09	0.0	0.0
-2.7	-4.4178e-09	0.0	0.0
-2.8	-4.6411e-09	0.0	0.0
-2.9	-4.644e-09	0.0	0.0
-3.0	-4.7792e-09	0.0	0.0
-3.1	-5.0274e-09	0.0	0.0
-3.2	-5.2019e-09	0.0	0.0
-3.3	-5.4479e-09	0.0	0.0
-3.4	-5.5059e-09	0.0	0.0
-3.5	-5.8211e-09	0.0	0.0
-3.6	-6.1689e-09	0.0	0.0
-3.7	-6.3282e-09	0.0	0.0
-3.8	-6.687e-09	0.0	0.0
-3.9	-6.9177e-09	0.0	0.0
-4.0	-7.3435e-09	0.0	0.0
-4.1	-7.5075e-09	0.0	0.0
-4.2	-7.8869e-09	0.0	0.0
-4.3	-8.3043e-09	0.0	0.0
-4.4	-8.8657e-09	0.0	0.0
-4.5	-9.1894e-09	0.0	0.0
-4.6	-9.6527e-09	0.0	0.0
-4.7	-1.03048e-08	0.0	0.0
-4.8	-1.07804e-08	0.0	0.0
-4.9	-1.13858e-08	0.0	0.0
-5.0	-1.19658e-08	0.0	0.0
-5.1	-1.26144e-08	0.0	0.0
-5.2	-1.32681e-08	0.0	0.0
-5.3	-1.39967e-08	0.0	0.0
-5.4	-1.47672e-08	0.0	0.0
-5.5	-1.55722e-08	0.0	0.0
-5.6	-1.63634e-08	0.0	0.0
-5.7	-1.73243e-08	0.0	0.0
-5.8	-1.831e-08	0.0	0.0
-5.9	-1.9324e-08	0.0	0.0
-6.0	-2.04866e-08	0.0	0.0
-6.1	-2.15353e-08	0.0	0.0
-6.2	-2.27409e-08	0.0	0.0
-6.3	-2.40606e-08	0.0	0.0
-6.4	-2.53805e-08	0.0	0.0
-6.5	-2.67819e-08	0.0	0.0
-6.6	-2.83494e-08	0.0	0.0
-6.7	-2.99673e-08	0.0	0.0
-6.8	-3.16223e-08	0.0	0.0
-6.9	-3.34009e-08	0.0	0.0
-7.0	-3.53613e-08	0.0	0.0
0.0	-1.2038e-09	0.0	0.0
-0.1	-4.8771e-06	0.0	0.0
-0.2	-7.9131e-06	0.0	0.0
-0.3	-9.454e-06	0.0	0.0
-0.4	-1.01029e-05	0.0	0.0
-0.5	-1.0423e-05	0.0	0.0
-0.6	-1.06377e-05	0.0	0.0
-0.7	-1.08101e-05	0.0	0.0
-0.8	-1.0968e-05	0.0	0.0
-0.9	-1.11096e-05	0.0	0.0
-1.0	-1.1259e-05	0.0	0.0
-1.1	-1.1366e-05	0.0	0.0
-1.2	-1.1498e-05	0.0	0.0
-1.3	-1.161e-05	0.0	0.0
-1.4	-1.172e-05	0.0	0.0
-1.5	-1.1838e-05	0.0	0.0
-1.6	-1.192e-05	0.0	0.0
-1.7	-1.2018e-05	0.0	0.0
-1.8	-1.2116e-05	0.0	0.0
-1.9	-1.22e-05	0.0	0.0
-2.0	-1.2284e-05	0.0	0.0
-2.1	-1.239e-05	0.0	0.0
-2.2	-1.2492e-05	0.0	0.0
-2.3	-1.2542e-05	0.0	0.0
-2.4	-1.2622e-05	0.0	0.0
-2.5	-1.2736e-05	0.0	0.0
-2.6	-1.279e-05	0.0	0.0
-2.7	-1.2844e-05	0.0	0.0
-2.8	-1.291e-05	0.0	0.0
-2.9	-1.2976e-05	0.0	0.0
-3.0	-1.3088e-05	0.0	0.0
-3.1	-1.311e-05	0.0	0.0
-3.2	-1.3222e-05	0.0	0.0
-3.3	-1.3242e-05	0.0	0.0
-3.4	-1.3316e-05	0.0	0.0
-3.5	-1.3426e-05	0.0	0.0
-3.6	-1.3518e-05	0.0	0.0
-3.7	-1.356e-05	0.0	0.0
-3.8	-1.3612e-05	0.0	0.0
-3.9	-1.3674e-05	0.0	0.0
-4.0	-1.3728e-05	0.0	0.0
-4.1	-1.3846e-05	0.0	0.0
-4.2	-1.3908e-05	0.0	0.0
-4.3	-1.3974e-05	0.0	0.0
-4.4	-1.404e-05	0.0	0.0
-4.5	-1.4114e-05	0.0	0.0
-4.6	-1.4174e-05	0.0	0.0
-4.7	-1.4246e-05	0.0	0.0
-4.8	-1.4304e-05	0.0	0.0
-4.9	-1.4374e-05	0.0	0.0
-5.0	-1.4458e-05	0.0	0.0
-5.1	-1.4532e-05	0.0	0.0
-5.2	-1.4626e-05	0.0	0.0
-5.3	-1.469e-05	0.0	0.0
-5.4	-1.4784e-05	0.0	0.0
-5.5	-1.4856e-05	0.0	0.0
-5.6	-1.4922e-05	0.0	0.0
-5.7	-1.5004e-05	0.0	0.0
-5.8	-1.5112e-05	0.0	0.0
-5.9	-1.5216e-05	0.0	0.0
-6.0	-1.5308e-05	0.0	0.0
-6.1	-1.5398e-05	0.0	0.0
-6.2	-1.5506e-05	0.0	0.0
-6.3	-1.5642e-05	0.0	0.0
-6.4	-1.5752e-05	0.0	0.0
-6.5	-1.586e-05	0.0	0.0
-6.6	-1.5966e-05	0.0	0.0
-6.7	-1.6072e-05	0.0	0.0
-6.8	-1.619e-05	0.0	0.0
-6.9	-1.6336e-05	0.0	0.0
-7.0	-1.6452e-05	0.0	0.0
0.0	-8.9673e-09	0.0	0.0
-0.1	-1.5396e-05	0.0	0.0
-0.2	-2.8928e-05	0.0	0.0
-0.3	-4.0626e-05	0.0	0.0
-0.4	-5.032e-05	0.0	0.0
-0.5	-5.8164e-05	0.0	0.0
-0.6	-6.4182e-05	0.0	0.0
-0.7	-6.8586e-05	0.0	0.0
-0.8	-7.1622e-05	0.0	0.0
-0.9	-7.3682e-05	0.0	0.0
-1.0	-7.5198e-05	0.0	0.0
-1.1	-7.6372e-05	0.0	0.0
-1.2	-7.7374e-05	0.0	0.0
-1.3	-7.8258e-05	0.0	0.0
-1.4	-7.9126e-05	0.0	0.0
-1.5	-7.9876e-05	0.0	0.0
-1.6	-8.0536e-05	0.0	0.0
-1.7	-8.1198e-05	0.0	0.0
-1.8	-8.1796e-05	0.0	0.0
-1.9	-8.2442e-05	0.0	0.0
-2.0	-8.2966e-05	0.0	0.0
-2.1	-8.344e-05	0.0	0.0
-2.2	-8.3948e-05	0.0	0.0
-2.3	-8.4434e-05	0.0	0.0
-2.4	-8.4912e-05	0.0	0.0
-2.5	-8.538e-05	0.0	0.0
-2.6	-8.5814e-05	0.0	0.0
-2.7	-8.6226e-05	0.0	0.0
-2.8	-8.6612e-05	0.0	0.0
-2.9	-8.7012e-05	0.0	0.0
-3.0	-8.7444e-05	0.0	0.0
-3.1	-8.7778e-05	0.0	0.0
-3.2	-8.8102e-05	0.0	0.0
-3.3	-8.8488e-05	0.0	0.0
-3.4	-8.8838e-05	0.0	0.0
-3.5	-8.9174e-05	0.0	0.0
-3.6	-8.9522e-05	0.0	0.0
-3.7	-8.9828e-05	0.0	0.0
-3.8	-9.011e-05	0.0	0.0
-3.9	-9.0494e-05	0.0	0.0
-4.0	-9.0722e-05	0.0	0.0
-4.1	-9.1096e-05	0.0	0.0
-4.2	-9.1358e-05	0.0	0.0
-4.3	-9.1764e-05	0.0	0.0
-4.4	-9.1978e-05	0.0	0.0
-4.5	-9.2358e-05	0.0	0.0
-4.6	-9.2616e-05	0.0	0.0
-4.7	-9.2952e-05	0.0	0.0
-4.8	-9.3276e-05	0.0	0.0
-4.9	-9.3542e-05	0.0	0.0
-5.0	-9.393e-05	0.0	0.0
-5.1	-9.4208e-05	0.0	0.0
-5.2	-9.4562e-05	0.0	0.0
-5.3	-9.4912e-05	0.0	0.0
-5.4	-9.5264e-05	0.0	0.0
-5.5	-9.5636e-05	0.0	0.0
-5.6	-9.598e-05	0.0	0.0
-5.7	-9.6308e-05	0.0	0.0
-5.8	-9.6706e-05	0.0	0.0
-5.9	-9.7148e-05	0.0	0.0
-6.0	-9.7576e-05	0.0	0.0
-6.1	-9.7992e-05	0.0	0.0
-6.2	-9.8388e-05	0.0	0.0
-6.3	-9.8812e-05	0.0	0.0
-6.4	-9.9242e-05	0.0	0.0
-6.5	-9.9654e-05	0.0	0.0
-6.6	-0.000100152	0.0	0.0
-6.7	-0.00010061	0.0	0.0
-6.8	-0.000101056	0.0	0.0
-6.9	-0.00010153	0.0	0.0
-7.0	-0.000102018	0.0	0.0
0.0	-1.42361e-08	0.0	0.0
-0.1	-2.4932e-05	0.0	0.0
-0.2	-4.8152e-05	0.0	0.0
-0.3	-6.9812e-05	0.0	0.0
-0.4	-8.956e-05	0.0	0.0
-0.5	-0.000107562	0.0	0.0
-0.6	-0.00012382	0.0	0.0
-0.7	-0.00013826	0.0	0.0
-0.8	-0.000151	0.0	0.0
-0.9	-0.0001619	0.0	0.0
-1.0	-0.000171	0.0	0.0
-1.1	-0.0001785	0.0	0.0
-1.2	-0.00018454	0.0	0.0
-1.3	-0.0001891	0.0	0.0
-1.4	-0.00019282	0.0	0.0
-1.5	-0.00019576	0.0	0.0
-1.6	-0.00019822	0.0	0.0
-1.7	-0.00020038	0.0	0.0
-1.8	-0.00020224	0.0	0.0
-1.9	-0.00020392	0.0	0.0
-2.0	-0.00020552	0.0	0.0
-2.1	-0.00020696	0.0	0.0
-2.2	-0.00020832	0.0	0.0
-2.3	-0.00020962	0.0	0.0
-2.4	-0.0002109	0.0	0.0
-2.5	-0.00021198	0.0	0.0
-2.6	-0.00021316	0.0	0.0
-2.7	-0.00021422	0.0	0.0
-2.8	-0.00021522	0.0	0.0
-2.9	-0.00021628	0.0	0.0
-3.0	-0.00021726	0.0	0.0
-3.1	-0.00021808	0.0	0.0
-3.2	-0.00021894	0.0	0.0
-3.3	-0.00021978	0.0	0.0
-3.4	-0.0002206	0.0	0.0
-3.5	-0.00022142	0.0	0.0
-3.6	-0.00022224	0.0	0.0
-3.7	-0.000223	0.0	0.0
-3.8	-0.0002238	0.0	0.0
-3.9	-0.00022452	0.0	0.0
-4.0	-0.00022524	0.0	0.0
-4.1	-0.00022602	0.0	0.0
-4.2	-0.0002267	0.0	0.0
-4.3	-0.00022728	0.0	0.0
-4.4	-0.00022808	0.0	0.0
-4.5	-0.00022866	0.0	0.0
-4.6	-0.00022938	0.0	0.0
-4.7	-0.00023008	0.0	0.0
-4.8	-0.00023076	0.0	0.0
-4.9	-0.00023148	0.0	0.0
-5.0	-0.00023208	0.0	0.0
-5.1	-0.00023276	0.0	0.0
-5.2	-0.00023348	0.0	0.0
-5.3	-0.00023426	0.0	0.0
-5.4	-0.00023488	0.0	0.0
-5.5	-0.0002356	0.0	0.0
-5.6	-0.00023634	0.0	0.0
-5.7	-0.00023704	0.0	0.0
-5.8	-0.0002378	0.0	0.0
-5.9	-0.00023856	0.0	0.0
-6.0	-0.00023938	0.0	0.0
-6.1	-0.00024012	0.0	0.0
-6.2	-0.000241	0.0	0.0
-6.3	-0.00024176	0.0	0.0
-6.4	-0.00024262	0.0	0.0
-6.5	-0.0002435	0.0	0.0
-6.6	-0.00024434	0.0	0.0
-6.7	-0.00024528	0.0	0.0
-6.8	-0.00024614	0.0	0.0
-6.9	-0.00024698	0.0	0.0
-7.0	-0.00024794	0.0	0.0
0.0	-1.87538e-08	0.0	0.0
-0.1	-3.35e-05	0.0	0.0
-0.2	-6.5454e-05	0.0	0.0
-0.3	-9.6032e-05	0.0	0.0
-0.4	-0.0001248	0.0	0.0
-0.5	-0.00015198	0.0	0.0
-0.6	-0.00017756	0.0	0.0
-0.7	-0.00020144	0.0	0.0
-0.8	-0.0002238	0.0	0.0
-0.9	-0.00024436	0.0	0.0
-1.0	-0.00026314	0.0	0.0
-1.1	-0.00028026	0.0	0.0
-1.2	-0.0002956	0.0	0.0
-1.3	-0.00030926	0.0	0.0
-1.4	-0.00032128	0.0	0.0
-1.5	-0.00033154	0.0	0.0
-1.6	-0.00034024	0.0	0.0
-1.7	-0.00034762	0.0	0.0
-1.8	-0.00035374	0.0	0.0
-1.9	-0.00035888	0.0	0.0
-2.0	-0.00036312	0.0	0.0
-2.1	-0.00036694	0.0	0.0
-2.2	-0.00037026	0.0	0.0
-2.3	-0.0003732	0.0	0.0
-2.4	-0.00037588	0.0	0.0
-2.5	-0.00037834	0.0	0.0
-2.6	-0.00038064	0.0	0.0
-2.7	-0.0003828	0.0	0.0
-2.8	-0.00038484	0.0	0.0
-2.9	-0.00038676	0.0	0.0
-3.0	-0.00038862	0.0	0.0
-3.1	-0.0003903	0.0	0.0
-3.2	-0.00039192	0.0	0.0
-3.3	-0.00039356	0.0	0.0
-3.4	-0.00039522	0.0	0.0
-3.5	-0.00039666	0.0	0.0
-3.6	-0.00039812	0.0	0.0
-3.7	-0.00039958	0.0	0.0
-3.8	-0.00040084	0.0	0.0
-3.9	-0.00040218	0.0	0.0
-4.0	-0.00040352	0.0	0.0
-4.1	-0.00040468	0.0	0.0
-4.2	-0.0004059	0.0	0.0
-4.3	-0.00040706	0.0	0.0
-4.4	-0.0004082	0.0	0.0
-4.5	-0.00040932	0.0	0.0
-4.6	-0.0004105	0.0	0.0
-4.7	-0.00041158	0.0	0.0
-4.8	-0.0004127	0.0	0.0
-4.9	-0.00041384	0.0	0.0
-5.0	-0.00041488	0.0	0.0
-5.1	-0.00041598	0.0	0.0
-5.2	-0.00041702	0.0	0.0
-5.3	-0.0004181	0.0	0.0
-5.4	-0.00041922	0.0	0.0
-5.5	-0.00042028	0.0	0.0
-5.6	-0.00042152	0.0	0.0
-5.7	-0.00042264	0.0	0.0
-5.8	-0.00042376	0.0	0.0
-5.9	-0.00042496	0.0	0.0
-6.0	-0.00042616	0.0	0.0
-6.1	-0.00042728	0.0	0.0
-6.2	-0.00042844	0.0	0.0
-6.3	-0.00042968	0.0	0.0
-6.4	-0.0004309	0.0	0.0
-6.5	-0.00043214	0.0	0.0
-6.6	-0.00043338	0.0	0.0
-6.7	-0.00043472	0.0	0.0
-6.8	-0.000436	0.0	0.0
-6.9	-0.00043736	0.0	0.0
-7.0	-0.0004386	0.0	0.0
0.0	-2.10055e-08	0.0	0.0
-0.1	-4.1358e-05	0.0	0.0
-0.2	-8.1274e-05	0.0	0.0
-0.3	-0.00012	0.0	0.0
-0.4	-0.00015696	0.0	0.0
-0.5	-0.00019242	0.0	0.0
-0.6	-0.00022642	0.0	0.0
-0.7	-0.00025884	0.0	0.0
-0.8	-0.00028996	0.0	0.0
-0.9	-0.0003193	0.0	0.0
-1.0	-0.00034694	0.0	0.0
-1.1	-0.00037312	0.0	0.0
-1.2	-0.0003975	0.0	0.0
-1.3	-0.0004203	0.0	0.0
-1.4	-0.00044162	0.0	0.0
-1.5	-0.00046098	0.0	0.0
-1.6	-0.00047868	0.0	0.0
-1.7	-0.00049474	0.0	0.0
-1.8	-0.00050904	0.0	0.0
-1.9	-0.000522	0.0	0.0
-2.0	-0.00053316	0.0	0.0
-2.1	-0.000543	0.0	0.0
-2.2	-0.00055138	0.0	0.0
-2.3	-0.00055876	0.0	0.0
-2.4	-0.00056502	0.0	0.0
-2.5	-0.00057052	0.0	0.0
-2.6	-0.00057544	0.0	0.0
-2.7	-0.00057978	0.0	0.0
-2.8	-0.0005837	0.0	0.0
-2.9	-0.00058738	0.0	0.0
-3.0	-0.00059076	0.0	0.0
-3.1	-0.00059376	0.0	0.0
-3.2	-0.00059678	0.0	0.0
-3.3	-0.00059958	0.0	0.0
-3.4	-0.00060218	0.0	0.0
-3.5	-0.00060468	0.0	0.0
-3.6	-0.00060718	0.0	0.0
-3.7	-0.0006095	0.0	0.0
-3.8	-0.00061162	0.0	0.0
-3.9	-0.00061374	0.0	0.0
-4.0	-0.00061596	0.0	0.0
-4.1	-0.0006179	0.0	0.0
-4.2	-0.00061984	0.0	0.0
-4.3	-0.00062164	0.0	0.0
-4.4	-0.00062336	0.0	0.0
-4.5	-0.00062516	0.0	0.0
-4.6	-0.0006268	0.0	0.0
-4.7	-0.00062832	0.0	0.0
-4.8	-0.00063012	0.0	0.0
-4.9	-0.0006317	0.0	0.0
-5.0	-0.00063328	0.0	0.0
-5.1	-0.00063482	0.0	0.0
-5.2	-0.00063628	0.0	0.0
-5.3	-0.00063792	0.0	0.0
-5.4	-0.00063944	0.0	0.0
-5.5	-0.00064092	0.0	0.0
-5.6	-0.00064244	0.0	0.0
-5.7	-0.00064386	0.0	0.0
-5.8	-0.00064544	0.0	0.0
-5.9	-0.00064696	0.0	0.0
-6.0	-0.00064854	0.0	0.0
-6.1	-0.00065014	0.0	0.0
-6.2	-0.00065168	0.0	0.0
-6.3	-0.00065318	0.0	0.0
-6.4	-0.0006547	0.0	0.0
-6.5	-0.00065636	0.0	0.0
-6.6	-0.00065792	0.0	0.0
-6.7	-0.00065954	0.0	0.0
-6.8	-0.0006613	0.0	0.0
-6.9	-0.000663	0.0	0.0
-7.0	-0.0006646	0.0	0.0
0.0	-2.59542e-08	0.0	0.0
-0.1	-4.864e-05	0.0	0.0
-0.2	-9.5918e-05	0.0	0.0
-0.3	-0.00014216	0.0	0.0
-0.4	-0.00018668	0.0	0.0
-0.5	-0.00022978	0.0	0.0
-0.6	-0.00027154	0.0	0.0
-0.7	-0.0003118	0.0	0.0
-0.8	-0.0003509	0.0	0.0
-0.9	-0.00038832	0.0	0.0
-1.0	-0.00042404	0.0	0.0
-1.1	-0.00045842	0.0	0.0
-1.2	-0.00049114	0.0	0.0
-1.3	-0.00052234	0.0	0.0
-1.4	-0.0005521	0.0	0.0
-1.5	-0.00058002	0.0	0.0
-1.6	-0.00060632	0.0	0.0
-1.7	-0.00063112	0.0	0.0
-1.8	-0.00065406	0.0	0.0
-1.9	-0.00067568	0.0	0.0
-2.0	-0.00069546	0.0	0.0
-2.1	-0.00071354	0.0	0.0
-2.2	-0.00072996	0.0	0.0
-2.3	-0.00074492	0.0	0.0
-2.4	-0.00075832	0.0	0.0
-2.5	-0.00077034	0.0	0.0
-2.6	-0.000781	0.0	0.0
-2.7	-0.00079024	0.0	0.0
-2.8	-0.0007984	0.0	0.0
-2.9	-0.00080574	0.0	0.0
-3.0	-0.00081226	0.0	0.0
-3.1	-0.00081816	0.0	0.0
-3.2	-0.00082338	0.0	0.0
-3.3	-0.00082824	0.0	0.0
-3.4	-0.0008326	0.0	0.0
-3.5	-0.00083698	0.0	0.0
-3.6	-0.00084076	0.0	0.0
-3.7	-0.0008445	0.0	0.0
-3.8	-0.00084796	0.0	0.0
-3.9	-0.00085112	0.0	0.0
-4.0	-0.00085432	0.0	0.0
-4.1	-0.00085736	0.0	0.0
-4.2	-0.0008603	0.0	0.0
-4.3	-0.000863	0.0	0.0
-4.4	-0.00086564	0.0	0.0
-4.5	-0.0008682	0.0	0.0
-4.6	-0.00087076	0.0	0.0
-4.7	-0.00087304	0.0	0.0
-4.8	-0.00087526	0.0	0.0
-4.9	-0.00087774	0.0	0.0
-5.0	-0.00087994	0.0	0.0
-5.1	-0.000882	0.0	0.0
-5.2	-0.00088402	0.0	0.0
-5.3	-0.00088616	0.0	0.0
-5.4	-0.00088804	0.0	0.0
-5.5	-0.00088994	0.0	0.0
-5.6	-0.00089194	0.0	0.0
-5.7	-0.00089398	0.0	0.0
-5.8	-0.00089584	0.0	0.0
-5.9	-0.00089774	0.0	0.0
-6.0	-0.00089968	0.0	0.0
-6.1	-0.00090154	0.0	0.0
-6.2	-0.00090334	0.0	0.0
-6.3	-0.00090542	0.0	0.0
-6.4	-0.00090716	0.0	0.0
-6.5	-0.00090914	0.0	0.0
-6.6	-0.00091106	0.0	0.0
-6.7	-0.00091294	0.0	0.0
-6.8	-0.00091496	0.0	0.0
-6.9	-0.00091706	0.0	0.0
-7.0	-0.0009189	0.0	0.0
0.0	-3.50589e-08	0.0	0.0
-0.1	-5.5442e-05	0.0	0.0
-0.2	-0.0001096	0.0	0.0
-0.3	-0.00016286	0.0	0.0
-0.4	-0.00021438	0.0	0.0
-0.5	-0.00026462	0.0	0.0
-0.6	-0.00031352	0.0	0.0
-0.7	-0.00036106	0.0	0.0
-0.8	-0.00040754	0.0	0.0
-0.9	-0.00045232	0.0	0.0
-1.0	-0.00049562	0.0	0.0
-1.1	-0.00053748	0.0	0.0
-1.2	-0.00057784	0.0	0.0
-1.3	-0.00061676	0.0	0.0
-1.4	-0.00065438	0.0	0.0
-1.5	-0.00069016	0.0	0.0
-1.6	-0.00072436	0.0	0.0
-1.7	-0.00075704	0.0	0.0
-1.8	-0.00078814	0.0	0.0
-1.9	-0.00081786	0.0	0.0
-2.0	-0.00084574	0.0	0.0
-2.1	-0.00087208	0.0	0.0
-2.2	-0.00089664	0.0	0.0
-2.3	-0.00091968	0.0	0.0
-2.4	-0.00094128	0.0	0.0
-2.5	-0.00096108	0.0	0.0
-2.6	-0.0009793	0.0	0.0
-2.7	-0.00099608	0.0	0.0
-2.8	-0.0010113	0.0	0.0
-2.9	-0.0010251	0.0	0.0
-3.0	-0.0010375	0.0	0.0
-3.1	-0.00104874	0.0	0.0
-3.2	-0.00105868	0.0	0.0
-3.3	-0.00106786	0.0	0.0
-3.4	-0.00107602	0.0	0.0
-3.5	-0.00108318	0.0	0.0
-3.6	-0.0010899	0.0	0.0
-3.7	-0.00109604	0.0	0.0
-3.8	-0.00110158	0.0	0.0
-3.9	-0.00110688	0.0	0.0
-4.0	-0.0011118	0.0	0.0
-4.1	-0.00111642	0.0	0.0
-4.2	-0.00112058	0.0	0.0
-4.3	-0.0011248	0.0	0.0
-4.4	-0.00112864	0.0	0.0
-4.5	-0.0011323	0.0	0.0
-4.6	-0.00113586	0.0	0.0
-4.7	-0.00113938	0.0	0.0
-4.8	-0.0011426	0.0	0.0
-4.9	-0.00114562	0.0	0.0
-5.0	-0.0011487	0.0	0.0
-5.1	-0.0011508	0.0	0.0
-5.2	-0.0011536	0.0	0.0
-5.3	-0.0011562	0.0	0.0
-5.4	-0.0011594	0.0	0.0
-5.5	-0.0011618	0.0	0.0
